"facility_type","facility_type_description","subtype","subtype_description","permit_number","premise_name","premise_address","premise_city","premise_state","premise_zip","EHS","opening_date"
"605","FOOD SERVICE ESTABLISHMENT","42","CATERERS","111178","FLAVORFULL CATERING EVENTS","3802 SHEPHERDSVILLE RD","LOUISVILLE","KY","40218","AREA3","2020-06-16 00:00:00"
"610","RETAIL FOOD STORES","61","SUPERMARKET WITH PROCESSING","111195","INTERNATIONAL GROCERY NEPALI MART","3908 BARDSTOWN RD","LOUISVILLE","KY","40218","AREA3","2020-09-03 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","111375","A STEP AHEAD CHILD CARE","8019 BEULAH CHURCH RD","LOUISVILLE","KY","40291","AREA3","2020-10-14 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","111695","CADILLAC'S CHICKEN & FISH","7105 FEGENBUSH LN","LOUISVILLE","KY","40228","AREA3","2020-12-18 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","111849","EVEREST SUPERMARKET","2200 BUECHEL AVE STE 101","LOUISVILLE","KY","40218","AREA3","2021-01-25 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","111914","SUBWAY #39109","1830 BLANKENBAKER PKWY STE C","LOUISVILLE","KY","40299","AREA3","2021-02-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","112083","RAISING CANE'S #647","6811 BARDSTOWN RD","LOUISVILLE","KY","40291","AREA3","2021-02-18 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","112295","MCDONALD'S #35637","12627 TAYLORSVILLE RD","LOUISVILLE","KY","40299","AREA3","2021-02-22 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","112296","MCDONALD'S #33029","3820 RUCKRIEGEL PKWY","LOUISVILLE","KY","40299","AREA3","2021-02-22 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","112611","HIGH BREW COFFEE CO.","7407 FEGENBUSH LN STE A","LOUISVILLE","KY","40228","AREA3","2021-05-21 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","112612","B&B SUBS AND PIZZERIA","4306 FEGENBUSH LN","LOUISVILLE","KY","40228","AREA3","2021-05-21 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","112732","PANERA BREAD","10405 SOUTHPOINTE BLVD","LOUISVILLE","KY","40291","AREA3","2021-06-02 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","113010","SMALL STEPS PRESCHOOL","105 BUECHEL TERRACE","LOUISVILLE","KY","40218","AREA3","2021-06-30 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","113045","FROYO TREATS WATTERSON","1906 WATTERSON TRL","LOUISVILLE","KY","40299","AREA3","2021-03-30 00:00:00"
"603","RESTRICTED FOOD CONCESSIONS","53","STATIONARY RESTRICTED CONCESSON","113062","WELL SHAVED ICE","14005 TAYLORSVILLE RD","LOUISVILLE","KY","40299","AREA3","2021-07-08 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","113376","CHEZ TUMBA AFRICAN MARKET","5430 DELMARIA WAY","LOUISVILLE","KY","40291","AREA3","2021-08-09 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","113433","HEALTHY CHANCE SMOOTHIE SHOP","7813 BEULAH CHURCH RD STE 103","LOUISVILLE","KY","40228","AREA3","2021-08-27 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","113855","WILDWOOD PATIO","5000 BARDSTOWN RD","LOUISVILLE","KY","40291","AREA3","2021-09-28 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","114055","PAPA JOHN'S PIZZA","5709 BARDSTOWN RD","LOUISVILLE","KY","40291","AREA3","2021-10-27 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","114177","ADDIS ABABA ETHIOPIAN BAR & RESTAURANT","4750 BARDSTOWN RD","LOUISVILLE","KY","40218","AREA3","2021-12-06 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","114255","MELT 502","6318 BARDSTOWN RD","LOUISVILLE","KY","40291","AREA3","2021-12-23 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","114313","PEACE OF MIND PRESCHOOL","2119 OLD SHEPHERDSVILLE RD","LOUISVILLE","KY","40218","AREA3","2022-01-11 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","114389","TACO BELL #37677","5414 BARDSTOWN RD","LOUISVILLE","KY","40291","AREA3","2022-01-25 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","114485","AL SULTAN MEDITERRANEAN GRILL","8129 BARDSTOWN RD","LOUISVILLE","KY","40291","AREA3","2022-02-09 00:00:00"
"610","RETAIL FOOD STORES","62","PRE-PACKAGED RETAIL","114489","SAGARMATHA GROCERY","4010 BARDSTOWN RD","LOUISVILLE","KY","40218","AREA3","2022-02-10 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","114587","BAHN THAI RESTAURANT","8125 BARDSTOWN RD","LOUISVILLE","KY","40291","AREA3","2022-02-11 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","114606","CIRCLE K #4703374","5301 BARDSTOWN RD","LOUISVILLE","KY","40291","AREA3","2022-02-22 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","114750","YOUNG LEADERS ACADEMY","3809 BARDSTOWN RD","LOUISVILLE","KY","40218","AREA3","2022-03-04 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","114812","CHOCOLATE AND NUT KINGDOM","3731 BARDSTOWN RD","LOUISVILLE","KY","40218","AREA3","2022-03-10 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","114861","READY.SET.PROTEIN","4818 S WATTERSON TRAIL","LOUISVILLE","KY","40291","AREA3","2022-03-09 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","31","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","31189","MINI VERSITY DOWNTOWN CHILD DEVELOPMENT CENTER","306 ROY WILKINS BLVD","LOUISVILLE","KY","40203","AREA4","1997-06-06 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","33","SCHOOL CAFETERIA OR FOOD SERVICE","32790","ABRAHAM LINCOLN SCHOOL","930 E MAIN ST","LOUISVILLE","KY","40206","AREA4","1988-07-29 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","33115","HAMPTON INN & SUITES","101 E JEFFERSON ST","LOUISVILLE","KY","40202","AREA4","2010-01-11 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","33256","PAVILION CAFE","315 E BROADWAY","LOUISVILLE","KY","40202","AREA4","1988-08-02 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","33257","ALL SPICE CAFE","200 E CHESTNUT ST","LOUISVILLE","KY","40202","AREA4","1989-02-27 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","33443","SUBWAY","725 W MAIN ST","LOUISVILLE","KY","40202","AREA4","2005-09-12 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","33608","BADER'S FOOD MART","300 S 1ST ST","LOUISVILLE","KY","40202","AREA4","1988-08-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","33644","CHICKEN KING","639 E BROADWAY","LOUISVILLE","KY","40202","AREA4","2002-02-25 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","33906","VINCENZO'S","150 S 5TH ST","LOUISVILLE","KY","40202","AREA4","1988-08-09 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","33938","GALT EAST BANQUET KITCHEN","140 N 4TH ST","LOUISVILLE","KY","40203","AREA4","1988-08-09 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","33966","OLD SPAGHETTI FACTORY","235 W MARKET ST","LOUISVILLE","KY","40202","AREA4","2010-01-21 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","34273","BOONE'S BP","601 E BROADWAY","LOUISVILLE","KY","40202","AREA4","1988-08-10 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","34326","SEVEN COUNTIES SERVICES","600 S PRESTON ST","LOUISVILLE","KY","40202","AREA4","1988-08-10 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","34786","KINGFISH #2","3021 UPPER RIVER RD","LOUISVILLE","KY","40207","AREA4","1988-08-11 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","34788","LOUISVILLE BOAT CLUB / MAIN KITCHEN","4200 RIVER RD","LOUISVILLE","KY","40207","AREA4","1992-09-17 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","34789","LOUISVILLE BOAT CLUB SNACK BAR","4200 RIVER RD","LOUISVILLE","KY","40207","AREA4","1988-08-11 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","34802","KNIGHTS OF COLUMBUS","4417 RIVER RD","LOUISVILLE","KY","40207","AREA4","1988-08-11 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","34835","GALT AL J'S & THELMA'S DELI","140 N 4TH ST","LOUISVILLE","KY","40202","AREA4","1988-08-12 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","34866","CRAVINGS","101 S 5TH ST","LOUISVILLE","KY","40202","AREA4","1988-08-12 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","34955","BEARNO'S BY THE BRIDGE","133 W MAIN ST","LOUISVILLE","KY","40202","AREA4","1989-02-27 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","34977","WHITE CASTLE #7","105 E MARKET ST","LOUISVILLE","KY","40202","AREA4","1988-08-12 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","36391","AMERICAN TURNERS","3125 UPPER RIVER RD","LOUISVILLE","KY","40207","AREA4","1988-11-18 00:00:00"
"610","RETAIL FOOD STORES","61","SUPERMARKET WITH PROCESSING","44428","FISCAL COURT SNACK BAR","531 COURT PL","LOUISVILLE","KY","40202","AREA4","2009-12-17 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","44802","BELLE OF LOUISVILLE","401 W RIVER RD","LOUISVILLE","KY","40202","AREA4","1991-07-12 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","46733","RECENTER MINISTRIES","733 E JEFFERSON ST","LOUISVILLE","KY","40203","AREA4","1992-06-10 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","52417","STEVIE RAY'S BLUES CLUB","230 E MAIN ST","LOUISVILLE","KY","40202","AREA4","1995-01-31 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","54170","CHUNG KING PALACE","110 E MARKET ST","LOUISVILLE","KY","40202","AREA4","1995-10-19 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","59741","RIVER ROAD SHELL","3002 RIVER RD","LOUISVILLE","KY","40207","AREA4","2006-12-19 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","60880","MAIN EATERY","643 W MAIN ST","LOUISVILLE","KY","40202","AREA4","1998-08-14 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","61484","HEINE BROTHERS COFFEE","462 S 4TH ST","LOUISVILLE","KY","40202","AREA4","1998-12-10 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","64467","MAYAN CAFE","813 E MARKET ST","LOUISVILLE","KY","40206","AREA4","2007-02-08 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","64935","SWIFT COMPANY CAFETERIA","1200 STORY AVE","LOUISVILLE","KY","40206","AREA4","2000-10-25 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","67319","CATHEDRAL OF THE ASSUMPTION","443 S 5TH ST","LOUISVILLE","KY","40202","AREA4","2002-02-25 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","69483","BRISTOL BAR & GRILLE","614 W MAIN ST","LOUISVILLE","KY","40202","AREA4","2003-04-07 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","69762","HOME OF THE INNOCENTS","1100 E MARKET ST","LOUISVILLE","KY","40206","AREA4","2003-06-05 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","33","SCHOOL CAFETERIA OR FOOD SERVICE","70851","NATIVITY ACADEMY","529 E LIBERTY ST","LOUISVILLE","KY","40202","AREA4","2009-10-20 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","70911","GOODWOOD BREWING COMPANY","636 E MAIN ST","LOUISVILLE","KY","40202","AREA4","2003-12-16 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","71263","CHEER KING STAR","231 S 5TH ST","LOUISVILLE","KY","40202","AREA4","2005-07-28 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","71712","LUIGI'S","712 W MAIN ST","LOUISVILLE","KY","40202","AREA4","2004-05-10 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","72496","SPINELLI'S","614 BAXTER AVE","LOUISVILLE","KY","40204","AREA4","2004-09-13 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","72900","HOWL AT THE MOON","434 S 4TH ST","LOUISVILLE","KY","40202","AREA4","2004-12-02 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","73598","MARRIOTT RESTAURANT","280 W JEFFERSON ST","LOUISVILLE","KY","40202","AREA4","2005-04-06 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","73599","MARRIOTT BANQUET KITCHEN","280 W JEFFERSON ST","LOUISVILLE","KY","40202","AREA4","2005-04-06 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","73644","STARBUCKS MARRIOTT","280 W JEFFERSON ST","LOUISVILLE","KY","40202","AREA4","2005-04-15 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","75196","RESIDENCE INN","333 E MARKET ST","LOUISVILLE","KY","40202","AREA4","2005-12-15 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","75560","PROOF ON MAIN","702 W MAIN ST","LOUISVILLE","KY","40202","AREA4","2006-02-22 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","75568","PROOF ON MAIN BAR","700 W MAIN ST","LOUISVILLE","KY","40202","AREA4","2006-02-22 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","76226","JEFF RUBY'S LOUISVILLE","325 W MAIN ST","LOUISVILLE","KY","40202","AREA4","2006-06-12 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","77889","JIMMY JOHN'S","415 W JEFFERSON ST","LOUISVILLE","KY","40202","AREA4","2007-04-10 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","79235","HOSPITALITY PROGRAM","800 E LIBERTY ST","LOUISVILLE","KY","40204","AREA4","2007-10-22 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","80578","FAIRFIELD INN & SUITES","100 E JEFFERSON ST","LOUISVILLE","KY","40202","AREA4","2008-04-09 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","80581","SPRINGHILL SUITES","132 E JEFFERSON ST","LOUISVILLE","KY","40202","AREA4","2008-04-10 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","81109","KY CENTER FOR THE ARTS","501 W MAIN ST","LOUISVILLE","KY","40202","AREA4","2008-05-21 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","81977","MANHATTAN GRILL","429 W MUHAMMAD ALI BLVD","LOUISVILLE","KY","40202","AREA4","2008-09-03 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","83222","WILTSHIRE ON MARKET","636 E MARKET ST","LOUISVILLE","KY","40202","AREA4","2009-04-01 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","83409","SPORTS & SOCIAL CLUB","427 S 4TH ST","LOUISVILLE","KY","40202","AREA4","2009-04-16 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","83509","JIMMY JOHN'S","301 E MARKET ST","LOUISVILLE","KY","40202","AREA4","2009-05-08 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","83581","FRAZIER  HISTORY MUSEUM","829 W MAIN ST","LOUISVILLE","KY","40202","AREA4","2009-05-15 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","84361","SERGIO'S","1605 STORY AVE","LOUISVILLE","KY","40206","AREA4","2009-08-27 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","84636","OSAKA JAPANESE RESTAURANT","426 W MARKET ST","LOUISVILLE","KY","40202","AREA4","2009-10-15 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","85263","PATRICK O'SHEAS","123 W MAIN ST","LOUISVILLE","KY","40202","AREA4","2010-02-23 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","86626","ADDIS BAR & GRILL","109 S 4TH ST","LOUISVILLE","KY","40202","AREA4","2010-08-24 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","86635","BLUEGRASS BREWING COMPANY","300 W MAIN ST","LOUISVILLE","KY","40202","AREA4","2010-08-24 00:00:00"
"607","RETAIL/FOOD ESTABLISHMENT","54","RETAIL-FOOD  10,000 SQ FT OR LESS","86757","AH, WHATTA'BOUT MIMI","701 W MARKET ST","LOUISVILLE","KY","40202","AREA4","2010-09-09 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87045","YUM 2.011 YUM TRIO","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87047","YUM 111 KY ALE BAR","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87048","YUM 2.002 KFC","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"603","RESTRICTED FOOD CONCESSIONS","53","STATIONARY RESTRICTED CONCESSON","87049","YUM  103 FOOD PORTABLE","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87050","YUM 107 FOOD PORTABLE","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87051","YUM 118 FOOD PORTABLE","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87053","YUM 326 FOOD PORTABLE","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","52","SELF-CONTAINED MOBILE FOOD UNITS","87055","YUM 320 DELI/PIE KITCHEN","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"603","RESTRICTED FOOD CONCESSIONS","53","STATIONARY RESTRICTED CONCESSON","87056","YUM 305 FOOD PORTABLE","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"603","RESTRICTED FOOD CONCESSIONS","53","STATIONARY RESTRICTED CONCESSON","87058","YUM 103-A POPCORN/PRETZEL PORTABLE","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87061","YUM 5.026 PIZZA HUT","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87062","YUM 5.098 KFC/PIE KITCHEN","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87064","YUM PREMIUM BOX BAR","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87065","YUM 4.033 HICKMAN CAMP / PRESIDENTS RM","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87066","YUM WOODFORD BAR","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87067","YUM 5.011 SPIRIT ROOM PANTRY","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87068","YUM BURNETT'S LOUNGE","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87069","YUM EVAN WILLIAMS BOURBON BAR","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87070","YUM 3.007 S1 WEST PANTRY","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87071","YUM 4.049 SUITE COMMAND PANTRY","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87072","YUM MAIN KITCHEN","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87074","YUM 4.005 IN SEAT PANTRY","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87076","YUM 4.052 MAIN ST CLUB","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87077","YUM 211 COORS LIGHT BAR","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87078","YUM 4.054 GATEWAY GRILL","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87079","YUM 4.003 METRO GRILL CLUB","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87080","YUM 5.076 TACO BELL","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87081","YUM 2.031 METRO GRILL","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87082","YUM 5.002 PAPA JOHNS","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87083","YUM 2.036 MAIN ST FRANKS","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87085","YUM 2.038 PAPA JOHNS","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87086","YUM 5.048 BOURBON BARREL BBQ","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87087","YUM 5.074 MAIN ST","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87088","YUM 5.078 GATEWAY GRILL","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-26 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87101","YUM 5.015 METRO GRILL","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-27 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87102","YUM 5.024 GATEWAY GRILL","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-27 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87103","YUM 2.072 PAPA JOHNS","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-27 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87104","YUM 2.001 METRO GRILL","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-27 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87105","YUM 5.001 METRO GRILL","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-10-27 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87252","YUM 5.054 PAPA JOHNS","1 ARENA PLAZA","LOUISVILLE","KY","40202","AREA4","2010-11-23 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","87704","KY SCIENCE CENTER","727 W MAIN ST","LOUISVILLE","KY","40202","AREA4","2011-02-17 00:00:00"
"605","FOOD SERVICE ESTABLISHMENT","11","FOOD SERVICE","88333","PLEASE & THANK YOU","800 E MARKET ST","LOUISVILLE","KY","40206","AREA4","2011-05-16 00:00:00"
